FID,ponto,id_bem,identificacao_bem,co_iphan,no_logradouro,nu_logradouro,id_natureza,ds_natureza,codigo_iphan,id_classificacao,ds_classificacao,id_tipo_bem,ds_tipo_bem,sg_tipo_bem,sintese_bem,dt_cadastro
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-e80,POINT (-43.2280111 -22.91810280000001),1219,Prédio - Pavilhão Sede do Comando - do Colégio Militar do Rio de Janeiro,RJ3304557BIED00080,São Francisco Xavier,267,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Prédio - Pavilhão Sede do Comando - do Colégio Militar do Rio de Janeiro, também conhecido(a) como Pavilhão Babilônia; Colégio Militar do Rio de Janeiro: pavilhão de comando, localizado(a) no estado de Rio de Janeiro, cidade(s) de Rio de Janeiro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-e5f,POINT (-49.7174676 -25.76791426999999),582,Casa do Coronel Joaquim Lacerda,PR4113205BIED00003,Quinze de Novembro,67,2,Bem Imóvel,BI,18,Arquitetura civil,8,Edificação,ED,"Casa térrea urbana construída entre 1842/1845 em alvenaria da pedra com paredes internas de estuque. O edifício apresenta cobertura de três águas, com beiral distinto em cada fachada: de cimalha, com elegante perfil em argamassa na principal; de beira seveira, executado com telhas sacadas do paramento da parede na lateral e, por fim, cachorrada sucessão de peças de madeira que sustenta as primeiras fiadas de telhas nos fundos.",2015-02-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-e50,POINT (-43.1814028 -22.905383299999993),1249,Edifício sede da Escola Nacional de Engenharia (Largo de São Francisco),RJ3304557BIED00100,São Francisco de Paula,,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Edifício sede da Escola Nacional de Engenharia (Largo de São Francisco), também conhecido(a) como Escola Nacional de Engenharia: prédio, localizado(a) no estado de Rio de Janeiro, cidade(s) de Rio de Janeiro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-e3d,POINT (-43.18028300000001 -22.904110000000006),384,Igreja do Rosário e São Benedito,RJ3304557BIED00024,Uruguaiana,77,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"A igreja de Nossa Senhora do Rosário e São Benedito conserva nos dias atuais a portada setecentista de lioz, mas o seu interior, antes guarnecido com decoração barroca, foi totalmente destruído num incêndio em 1967, sendo reconstruída e reaberta ao público em 1969, depois de um período de obras projetadas pelos arquitetos Lúcio Costa e Sérgio Porto, preservando-se ao máximo os espaços internos, já que todos os elementos decorativos se perderam.",2015-01-30
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-e28,POINT (-46.3300825 -23.932507900000022),119,Edifício da Bolsa Oficial do Café e do seu acervo móvel e integrado,SP3548500BIED00001,Quinze de novembro,95,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Edifício da Bolsa Oficial do Café , localizado(a) no estado de São Paulo, cidade(s) de Santos, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-01-27
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-ddf,POINT (-49.05767114321969 -26.92236822946458),442,Museu da Família Colonial,SC4202404BIED00003,Duque de Caxias,78,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Museu da Família Colonial, localizado(a) no estado de Santa Catarina, cidade(s) de Blumenau, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado. Dois imóveis justapostos, exemplar da estrutura enxaimel e dos tramos vedados com alvenaria de tijolos aparentes, são fatores de destaque dos imóveis. Fonte: Processo de Tombamento nº 1.548-T-07",2015-02-19
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-dd9,POINT (-43.295468 -22.705085999999998),139,Igreja Matriz de Nossa Senhora do Pilar,RJ3301702BIED00001,Governador Leonel de Moura Brizola,S/N,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Igreja Matriz de Nossa Senhora do Pilar, localizado(a) no estado de Rio de Janeiro, cidade(s) de Duque de Caxias, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-01-27
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-dbc,POINT (-59.89634806272783 -3.122484912535841),973,Encontro das Águas dos Rios Negro e Solimões,AM1302603PSPS00001,Av. Brasil,2971,5,Bem Paisagístico,PS,280,Sem classificação,10,Paisagem,PS,"Encontro das Águas dos Rios Negro e Solimões, localizado(a) no estado de Amazonas, cidade(s) de Manaus, é um Bem Paisagístico, do tipo Paisagem, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-db3,POINT (-49.14103193324095 -26.67598587554996),1003,"Casa Hardt, Erich",SC4213203BIED00010,Rua Arnoldo Hardt,379,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Casa Hardt, Erich, localizado(a) no estado de Santa Catarina, cidade(s) de Pomerode, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado. É exemplar único da arquitetura teuto-brasileira, singularizado pela inclusão da varanda -  que envolve três lados da moradia - no projeto original da casa, que se particulariza também pela volumetria e pelas peças delgadas - provenientes de serrarias - que compõe a estrutura de madeira enxaimel - caracterizando a última fase deste sistema construtivo no Vale do Itajaí. a verticalização da estrutura, proporcionando maior pé-direito interno é outra das das evidências do período tardio de construção da casa. O rancho de madeira anexo à casa, apresenta as mesmas especificidades construtivas. (Fonte: Processo nº 1548-T-07)",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-da7,POINT (-40.3384333 -20.319638900000008),144,Igreja de Santa Luzia,ES3205309BIED00002,José Marcelino,S/N,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Erguida sobre uma pedra, apresenta planta retangular composta de nave, capela mor e sacristia. A fachada principal apresenta portada almofadada, com quadro de madeira e verga em arco abatido. Nesta mesma fachada encontra-se a janela da capela mor, contendo quadro de madeira com verga em arco abatido, protegida por grades de madeira. Na mesma fachada encontra-se, também, a torre sineira, que culmina com um frontão ladeado por coruchéus, destacando-se por apresentar cunhais de massa ressaltada.",2015-01-28
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-da5,POINT (-48.56299283 -27.592820370000002),496,Forte Santana do Estreito,SC4205407BIED00005,Rodrigues Cabral,525,2,Bem Imóvel,BI,22,Arquitetura militar,8,Edificação,ED,"Fortaleza de Santana, localizado(a) no estado de Santa Catarina, cidade(s) de Florianópolis, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado. Construção em alvenaria, vendo-se quarto par a guarnição, casas de arrecadação, farmácia, casas para o comandante, o ajudante e o médico.Fonte: Guia dos bens tombados/coordenação de pesquisa Maria Elisa Carrazoni. Rio de Janeiro: Expressão e Cultura. 1980.",2015-02-21
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-d75,POINT (-40.192275 -20.05855560000001),183,Igreja dos Reis Magos e residência que lhe é anexa,ES3205002BIED00001,Reis Magos,1,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"O conjunto compõe-se da igreja e da residência anexa. O partido arquitetônico adotado apresenta planta quadrangular. A torre situa-se entre a igreja e a residência, sendo encimada por uma cúpula, e circundada por quatro coruchéis. A residência possui dois andares e apresenta fachadas simples e janelas retangulares, sendo as ombreiras das portas trabalhadas em pedra. A igreja possui nave, capela mor, e uma torre sineira encimada por abóbada de tijolos, situada entre a igreja e a residência.",2015-01-28
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-d67,POINT (-39.0057349 -13.033314100000002),17,Igreja de Nossa Senhora de Nazaré de Camamú,BA2922508BIED00003,do Camamú,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Igreja cuja nave possui coro e um corredor lateral que dá acesso à sacristia. No frontispício, o corpo principal possui portada em cantaria ladeada por duas janelas e encimada por outras duas, no nível do coro, além de frontão triangular embrechado com azulejos. A torre única apresenta janela na altura do coro e sineira, com terminação trapezoidal, do séc. XIX, que se destaca na volumetria por suas proporções. O interior apresenta talha neoclássica. Fonte: Arquivo Noronha Santos/IPHAN.",2015-01-14
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-d3f,POINT (-49.17829642963433 -26.439515803716628),564,"Casa Schiocket, Vittório",SC4208906BIED00002,Itapocu Hansa,8315,2,Bem Imóvel,BI,18,Arquitetura civil,8,Edificação,ED,"Casa Schiocket, Vittório , localizado(a) no estado de Santa Catarina, cidade(s) de Jaraguá do Sul, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado. Trata-se de um exemplar excepcional da arquitetura residencial de características teuto-brasileiras com forte influência italiana. Em virtude das proporções clássicas da arquitetura, do fino acabamento construtivo da alvenaria de tijolos aparentes e do tratamento erudito dos ornatos, além do  trabalho de pinturas internas, o imóvel reveste-se de excepcionalidade. Fonte: Processo de Tombamento nº 1.548-T-07",2015-02-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-d14,POINT (-43.177892 -22.896976999999993),369,Mosteiro e Igreja de São Bento,RJ3304557BIED00021,Dom Geraldo,68,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Igreja de uma nave com capelas laterais intercomunicantes, nas quais predominaram os tetos abobadados de alvenaria pintados em seus intradorsos, cujos arcos estruturais são de cantaria. Na nave, os tetos são apainelados com fingimentos marmorizados. Possui paramentos de pedra com desenhos de modenatura clássica nas colunas da nave. À frente da capela-mor localizam-se dois grandes lampadários de prata. Na entrada do mosteiro existe um copiar, apoiado em duas colunas esguias de granito.",2015-01-30
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-cc4,POINT (-51.10998554533972 -29.673556119881418),1767,Centro Histórico de Hamburgo Velho,RS4313409BICU00001,General Daltro Filho,,2,Bem Imóvel,BI,219,Sem classificação,7,Conjunto Urbano,CU,"Centro Histórico de Hamburgo Velho, também conhecido(a) como Novo Hamburgo, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Novo Hamburgo, é um Bem Imóvel, do tipo Conjunto Urbano, com estado de conservação Regular e de preservação Pouco Alterado.",2016-01-28
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-cc1,POINT (-43.1760094433406 -22.900567868440994),1246,Edifício da Antiga Alfândega e Antiga Praça do Comércio,RJ3304557BIED00097,Visconde de Itaboraí,78,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Edifício da antiga Alfândega e antiga Praça do Comércio, também conhecido(a) como Alfândega: prédio; Casa França-Brasil: prédio; Praça do Comércio: prédio, localizado(a) no estado de Rio de Janeiro, cidade(s) de Rio de Janeiro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-cbb,POINT (-43.17384959453407 -22.902684711068698),1212,"Chafariz da Praça 15 de Novembro, do Mestre Valentim",RJ3304557BMAR00015,XV de Novembro,,1,Bem Móvel ou Integrado,BM,9999,Sem classificação,2,Artefato,AR,"Chafariz da Praça 15 de Novembro, do Mestre Valentim, também conhecido(a) como Chafariz da Praça Quinze de Novembro ou Chafariz do Mestre Valentim, localizado(a) na cidade do Rio de Janeiro, RJ, é um Bem Integrado, do tipo Artefato. Edícula, com duas cartelas latinas em lioz nas faces anterior e posterior, em feição de concha nas laterais, é coroado por uma estrutura piramidal, que sustenta uma esfera armilar em bronze, cercada por balaustrada em lioz e granito, (...)",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-ca2,POINT (-34.853375 -8.01620000000001),914,Casa do Aljube,PE2609600BIED00004,13 de Maio,,2,Bem Imóvel,BI,18,Arquitetura civil,8,Edificação,ED,"Casa do Aljube, também conhecido(a) como Casa do Aljube, atual MAC, localizado(a) no estado de Pernambuco, cidade(s) de Olinda, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-c9f,POINT (-46.3232222 -23.932933300000013),702,Casa do Trem,SP3548500BIED00003,Tiro Onze,11,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"É um pequeno edifício retangular de pedra e cal com portada requintada ostentando a data de 1734, decorrente, provavelmente, das obras que deram o seu aspecto atual. O acesso ao pavimento superior dava-se somente através da escada lateral externa. A comunicação interna é recente.",2015-05-08
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-c87,POINT (-37.205324303729974 -11.013140801419695),4003,Igreja e Convento de Santa Cruz,SE2806701BIED00041,São Francisco,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Igreja e Convento de Santa Cruz, também conhecido(a) como Convento e Igreja de Santa Cruz; Convento e Igreja de São Francisco, localizado(a) no estado de Sergipe, cidade(s) de São Cristóvão, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2018-06-28
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-c66,POINT (-43.59825 -18.2466889),484,Igreja de Nossa Senhora das Mercês,MG3121605BIED00008,das Mercês,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Possui fachada principal com torre única e telhado de quatro águas, em posição central. No interior, a capela-mor tem retábulo de colunas retas pintadas em marmorizados e coroamento composto de volutas laterais, vasos e medalhão central emoldurado por rocalhas e guirlanda de flores, com N. Sra. das Mercês cercada de querubins, intercedendo pelos cativos ajoelhados. Na sua parte inferior, os ornatos de pintura dourada e incisões gravadas à feição de ourivesaria, contornados por sombras escuras.",2015-02-21
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-c51,POINT (-53.1035861 -31.44430830000002),966,Quartel General Farroupilha,RS4314605BIED00003,Osvaldo Aranha,1,2,Bem Imóvel,BI,22,Arquitetura militar,8,Edificação,ED,"Quartel General Farroupilha, também conhecido(a) como Quartel Farroupilha, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Piratini, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-c49,POINT (-48.50254720000001 -1.4556361000000049),803,"Casa do Largo do Palácio, nº 29, denominada Palacete Azul",PA1501402BIED00010,Pedro II,,2,Bem Imóvel,BI,18,Arquitetura civil,8,Edificação,ED,"Casa do Largo do Palácio, nº 29, denominada Palacete Azul, também conhecido(a) como Palacete Azul, localizado(a) no estado de Pará, cidade(s) de Belém, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-11
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-c3c,POINT (-49.266270613667835 -26.764089438790254),965,Escola Rural e Casa do Professor,SC4214706BICA00001,Primeiro de Maio,0,2,Bem Imóvel,BI,67,Arquitetura civil,6,Conjunto Arquitetônico,CA,"Escola Rural e Casa do Professor	, também conhecido(a) como Casa do Professor, localizado(a) no estado de Santa Catarina, cidade(s) de Rio dos Cedros, é um Bem Imóvel, do tipo Conjunto Arquitetônico, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-c08,POINT (-48.846582 -26.321814),569,Estação Ferroviária,SC4209102BIOE00001,Leite Ribeiro,,2,Bem Imóvel,BI,24,Arquitetura de transportes,5,Obras de Engenharia,OE,"Estação Ferroviária, localizado(a) no estado de Santa Catarina, cidade(s) de Joinville, é um Bem Imóvel, do tipo Obras de Engenharia, com estado de conservação Regular e de preservação Pouco Alterado.",2015-02-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-bfb,POINT (-40.5122333 -11.182622199999987),328,Igreja de Nossa Senhora da Conceição,BA2917508BIED00001,da Conceição,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Igreja de Nossa Senhora da Conceição, localizado(a) no estado de Bahia, cidade(s) de Jacobina, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-01-29
